Id,imdbId,Label,Year,Genre
m85834,tt0197719,Méditerranée,1963,
m48707,tt0200310,Ninja 2,1963,Action
m119965,tt0206569,In the Midst of Life,1963,"Drama,War"
m187737,tt0207784,Il terrorista,1963,
m151730,tt0208926,Eat,1963,Documentary
m153410,tt0213035,Kiss,1963,Documentary
m182099,tt0222664,21-87,1963,Documentary
m146949,tt0239594,Marine Battleground,1963,
m162494,tt0263238,Crisis: Behind a Presidential Commitment,1963,Documentary
m127148,tt0284060,Dog Star Man: Part II,1963,
m44065,tt0336693,The House Is Black,1963,Documentary
m294409,tt0407874,Hollywood Without Make-Up,1963,Documentary
m50950,tt0407888,Ingmar Bergman Makes a Movie,1963,Documentary
m37037,tt1606207,"Dr. Syn, Alias the Scarecrow",1963,"Adventure,Family"
m106020,tt0055927,Dr. Crippen,1964,"Drama,Comedy,Crime"
m29313,tt0055953,Ella y el miedo,1964,Horror
m61475,tt0056327,Pale Flower,1964,"Thriller,Action,Drama"
m42788,tt0056371,Before the Revolution,1964,"Romance,Drama"
m448992,tt0056862,Encounter with Fritz Lang,1964,Documentary
m46982,tt0056919,Black Peter,1964,"Drama,Comedy"
m30202,tt0056931,Children of the Damned,1964,"Science Fiction,Thriller"
m77860,tt0056942,The Comedy Man,1964,Drama
m61823,tt0057006,The Ape Woman,1964,"Drama,Comedy"
m935,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,"Drama,Comedy,War"
m57144,tt0057051,Rob the Bank,1964,"Comedy,Crime"
m31383,tt0057181,The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,1964,Horror
m42783,tt0057227,Kissin' Cousins,1964,"Comedy,Music,Romance"
m48599,tt0057230,Audition/Talent Competition,1964,"Music,Documentary"
m140008,tt0057244,The Leather Boys,1964,Drama
m44736,tt0057259,The Long Ships,1964,"Adventure,Drama"
m9547,tt0057380,Old Shatterhand,1964,"Adventure,Western"
m37684,tt0057809,36 Hours,1964,"Drama,Thriller"
m15925,tt0057811,633 Squadron,1964,"Action,Drama,History,War"
m14241,tt0057812,7 Faces of Dr. Lao,1964,"Drama,Family,Fantasy,Mystery,Western"
m85763,tt0057813,The 7th Dawn,1964,Action
m117992,tt0057820,Advance To The Rear,1964,Comedy
m49571,tt0057829,Intentions of Murder,1964,Drama
m10604,tt0057831,Zorba the Greek,1964,"Adventure,Drama"
m61911,tt0057837,High Infidelity,1964,
m42791,tt0057840,The Americanization of Emily,1964,"Comedy,Romance"
m66956,tt0057842,This Special Friendship,1964,Drama
m44450,tt0057846,Angelique,1964,"Adventure,Romance,History"
m155685,tt0057851,Apache Rifles,1964,Western
m62755,tt0057864,Back Door to Hell,1964,"Action,War,Drama"
m8073,tt0057869,Band of Outsiders,1964,"Crime,Drama,Romance"
m31270,tt0057870,The Great Spy Chase,1964,"Action,Comedy,Mystery,Thriller"
m15421,tt0057877,Becket,1964,"Drama,History"
m40618,tt0057878,Bedtime Story,1964,Comedy
m166607,tt0057879,Behold a Pale Horse,1964,"Drama,War"
m154019,tt0057880,Belarmino,1964,Documentary
m37315,tt0057883,The Best Man,1964,"Comedy,Drama"
m39113,tt0057887,Bikini Beach,1964,"Comedy,Music,Romance"
m56133,tt0057889,Black Like Me,1964,Drama
m100770,tt0057890,The Black Torment,1964,Horror
m57983,tt0057894,The Jester's Tale,1964,"History,Adventure,Comedy,Fantasy"
m63083,tt0057897,The Brass Bottle,1964,Comedy
m128437,tt0057905,Bullet for a Badman,1964,Western
m246648,tt0057912,Canon,1964,Animation
m86778,tt0057916,A Carol for Another Christmas,1964,"Science Fiction,Mystery,TV Movie"
m42792,tt0057917,The Carpetbaggers,1964,Drama
m5066,tt0057918,Carry On Cleo,1964,Comedy
m32109,tt0057920,Carry On Spying,1964,Comedy
m28592,tt0057924,The Castle of the Living Dead,1964,Horror
m66022,tt0057933,The Chalk Garden,1964,"Drama,Mystery"
m35790,tt0057935,Charulata,1964,"Drama,Romance"
m40630,tt0057940,Cheyenne Autumn,1964,Western
m42782,tt0057952,Circus World,1964,"Western,Drama"
m31275,tt0057970,The Creeping Terror,1964,"Horror,Science Fiction"
m61302,tt0057982,Culloden,1964,"War,Documentary,Drama,History"
m39044,tt0057986,The Curse of the Mummy's Tomb,1964,Horror
m28532,tt0057993,Castle of Blood,1964,Horror
m22543,tt0057997,Dead Ringer,1964,"Crime,Drama,Thriller"
m101226,tt0057999,Dear Heart,1964,"Comedy,Family"
m26638,tt0058003,Red Desert,1964,Drama
m67612,tt0058006,"Black God, White Devil",1964,"Adventure,Crime,Drama,Western"
m29318,tt0058007,Devil Doll,1964,Horror
m28778,tt0058011,The Devil-Ship Pirates,1964,"Adventure,Thriller,Action"
m35188,tt0058018,The Disorderly Orderly,1964,"Comedy,Romance"
m20886,tt0058022,"Welcome, or No Trespassing",1964,"Comedy,Family"
m127323,tt0058026,Dog Star Man: Part IV,1964,
m77669,tt0058050,The Earth Dies Screaming,1964,"Horror,Science Fiction"
m3124,tt0058073,The Evil of Frankenstein,1964,"Horror,Science Fiction"
m502,tt0058083,Fail-Safe,1964,"Drama,History,Thriller"
m17277,tt0058085,The Fall of the Roman Empire,1964,"War,Drama,History"
m5744,tt0058088,Fanny Hill,1964,Comedy
m1871,tt0058089,Fantomas,1964,"Comedy,Crime,Adventure,Fantasy"
m102286,tt0058091,Fate Is the Hunter,1964,Drama
m30295,tt0058092,Father Goose,1964,"Adventure,Comedy,Romance"
m34276,tt0058100,First Men in the Moon,1964,"Adventure,Science Fiction"
m42793,tt0058101,The Flesh Eaters,1964,"Horror,Science Fiction"
m194853,tt0058122,The Guns,1964,Drama
m38421,tt0058123,Joy House,1964,"Thriller,Drama,Crime"
m96118,tt0058124,All These Women,1964,Comedy
m71317,tt0058126,Hamlet,1964,"Drama,Foreign"
m4727,tt0058135,The Gendarme of St. Tropez,1964,Comedy
m34181,tt0058138,Gertrud,1964,"Drama,Romance"
m201429,tt0058139,The Divided Heaven,1964,"Drama,Romance"
m64811,tt0058142,Girl with Green Eyes,1964,"Drama,Romance,Foreign"
m658,tt0058150,Goldfinger,1964,"Adventure,Action,Thriller"
m3011,tt0058153,Good Neighbor Sam,1964,Comedy
m52906,tt0058154,Goodbye Charlie,1964,"Comedy,Science Fiction,Romance"
m28667,tt0058155,The Gorgon,1964,"Horror,Fantasy"
m64158,tt0058166,Guns at Batasi,1964,"Action,Drama,War"
m96089,tt0058167,Guns of Diablo,1964,Western
m141489,tt0058175,Hamlet from the Lunt-Fontanne Theatre,1964,
m261439,tt0058176,Hamlet at Elsinore,1964,Drama
m704,tt0058182,A Hard Day's Night,1964,"Comedy,Music"
m4034,tt0058203,That Man from Rio,1964,"Action,Adventure,Comedy"
m99374,tt0058204,Honeymoon Hotel,1964,Comedy
m42794,tt0058208,The Horror of Party Beach,1964,"Horror,Music"
m10299,tt0058213,"Hush... Hush, Sweet Charlotte",1964,"Crime,Drama,Horror,Mystery,Thriller"
m19953,tt0058230,The Incredible Mr. Limpet,1964,"Animation,Comedy,Family,Fantasy,Science Fiction"
m137859,tt0058232,The Unvanquished,1964,Drama
m55150,tt0058238,Invitation to a Gunfighter,1964,"Action,Western"
m85827,tt0058241,Island of the Blue Dolphins,1964,"Family,Drama"
m36245,tt0058249,Diary of a Chambermaid,1964,"Crime,Drama"
m173873,tt0058259,Courage for Every Day,1964,Drama
m24229,tt0058262,The Killers,1964,"Crime,Drama,Mystery"
m96394,tt0058263,King and Country,1964,"War,Drama"
m53021,tt0058265,"Kiss Me, Stupid",1964,"Comedy,Romance"
m212713,tt0058266,Kisses For My President,1964,Comedy
m42786,tt0058267,Kitten with a Whip,1964,Thriller
m20629,tt0058275,Lemonade Joe,1964,"Comedy,Western"
m109379,tt0058277,The Peach Thief,1964,"Drama,War,Romance"
m30959,tt0058279,Kwaidan,1964,"Drama,Fantasy,Horror"
m42787,tt0058283,Lady in a Cage,1964,"Drama,Mystery,Thriller"
m197053,tt0058285,Lana: Queen of the Amazons,1964,Adventure
m211139,tt0058289,The Lion of Thebes,1964,"Drama,Action,Adventure"
m60437,tt0058294,Lilith,1964,"Drama,Romance"
m5741,tt0058301,Lorna,1964,Drama
m83121,tt0058307,The Long Hair of Death,1964,Horror
m31396,tt0058311,Hercules Against the Moon Men,1964,"Adventure,Fantasy"
m164777,tt0058316,The Magnificient Cuckold,1964,Comedy
m202941,tt0058318,Mail Order Bride,1964,"Comedy,Western"
m111752,tt0058323,Man in the Middle,1964,War
m39231,tt0058324,Man's Favorite Sport?,1964,"Comedy,Romance"
m506,tt0058329,Marnie,1964,"Crime,Drama,Mystery,Thriller"
m433,tt0058331,Mary Poppins,1964,"Comedy,Family,Fantasy"
m25319,tt0058333,The Masque of the Red Death,1964,"Drama,Horror"
m49687,tt0058335,Marriage Italian Style,1964,"Drama,Comedy,Romance"
m84584,tt0058341,Devil of the Desert Against the Son of Hercules,1964,"Action,Adventure,Fantasy"
m111398,tt0058349,Yearning,1964,Drama
m42795,tt0058371,The Moon-Spinners,1964,"Mystery,Family,Thriller,Romance"
m20932,tt0058374,Father Frost,1964,"Family,Fantasy,Comedy,Romance"
m1682,tt0058379,Mothra vs. Godzilla,1964,"Fantasy,Science Fiction,Action,Adventure"
m758,tt0058382,Murder Ahoy,1964,"Drama,Thriller,Crime,Mystery,Comedy"
m757,tt0058383,Murder Most Foul,1964,"Drama,Thriller,Crime,Mystery,Comedy"
m27376,tt0058384,Muscle Beach Party,1964,Comedy
m11113,tt0058385,My Fair Lady,1964,"Drama,Family,Music,Romance"
m26031,tt0058390,The Naked Kiss,1964,"Crime,Drama"
m29403,tt0058403,The Night Walker,1964,"Horror,Thriller"
m14703,tt0058404,The Night of the Iguana,1964,"Drama,Romance"
m64524,tt0058405,Nightmare,1964,Thriller
m86666,tt0058409,Gate of Flesh,1964,Drama
m143839,tt0058415,Nothing But the Best,1964,Comedy
m63449,tt0058423,Ordinary Wonder,1964,"Drama,Romance,Fantasy,Comedy"
m143841,tt0058429,"One Potato, Two Potato",1964,Drama
m3763,tt0058430,Onibaba,1964,Horror
m85609,tt0058437,The Outrage,1964,"Drama,Crime,Western"
m41308,tt0058438,El padrecito,1964,Comedy
m53617,tt0058440,Pajama Party,1964,"Comedy,Romance"
m324178,tt0058446,Panic Button,1964,Comedy
m5967,tt0058450,The Umbrellas of Cherbourg,1964,"Drama,Romance"
m22829,tt0058453,Paris When It Sizzles,1964,"Comedy,Romance"
m24062,tt0058456,The Patsy,1964,Comedy
m1719,tt0058458,The Soft Skin,1964,"Drama,Romance"
m391,tt0058461,A Fistful of Dollars,1964,Western
m129062,tt0058475,Bullets Don't Argue,1964,Western
m95358,tt0058479,The Pleasure Seekers,1964,"Comedy,Music,Romance"
m97915,tt0058481,Point of Order!,1964,Documentary
m69557,tt0058500,The Pumpkin Eater,1964,Drama
m292063,tt0058512,Raiders from Beneath the Sea,1964,Drama
m42789,tt0058523,Ride the Wild Surf,1964,Comedy
m32560,tt0058525,Rio Conchos,1964,"Action,Western"
m17696,tt0058529,Robin and the 7 Hoods,1964,"Music,Comedy,Crime"
m7348,tt0058530,Robinson Crusoe on Mars,1964,"Drama,Science Fiction"
m63876,tt0058533,Circle of Love,1964,"Drama,Comedy,History,Romance"
m2094,tt0058534,Roustabout,1964,"Drama,Music,Romance"
m13382,tt0058536,"Rudolph, the Red-Nosed Reindeer",1964,"Animation,Family"
m116762,tt0058541,Sallah,1964,Comedy
m15766,tt0058544,"Ghidorah, the Three-Headed Monster",1964,"Action,Fantasy,Science Fiction"
m32307,tt0058548,Santa Claus Conquers the Martians,1964,"Action,Adventure,Comedy,Family,Fantasy,Science Fiction"
m46787,tt0058555,Scorpio Rising,1964,Fantasy
m3092,tt0058557,Seance on a Wet Afternoon,1964,"Thriller,Drama,Crime"
m29032,tt0058561,The Secret Invasion,1964,"Action,Drama,War,History,Thriller"
m42790,tt0058564,Seduced and Abandoned,1964,"Drama,Comedy"
m28055,tt0058567,Blood and Black Lace,1964,"Horror,Mystery,Thriller"
m4939,tt0058571,Send Me No Flowers,1964,"Comedy,Romance"
m23518,tt0058576,Seven Days in May,1964,"Drama,Thriller"
m51863,tt0058578,Seven Up!,1964,Documentary
m26817,tt0058580,Sex and the Single Girl,1964,"Comedy,Romance"
m98507,tt0058585,Shock Treatment,1964,"Comedy,Music"
m1594,tt0058586,A Shot in the Dark,1964,"Comedy,Crime"
m33447,tt0058600,Summer in Tyrol,1964,"Music,Comedy,Family"
m32015,tt0058604,I Am Cuba,1964,Drama
m31122,tt0058615,The Starfighters,1964,
m117567,tt0058618,The Road to Fort Alamo,1964,Western
m29396,tt0058620,Strait-Jacket,1964,"Drama,Horror,Thriller"
m42796,tt0058622,The Strangler,1964,Horror
m16672,tt0058625,Woman in the Dunes,1964,"Drama,Thriller"
m53202,tt0058631,The T.A.M.I. Show,1964,"Documentary,Music"
m296491,tt0058651,3 Avengers,1964,
m58878,tt0058652,Three Outlaw Samurai,1964,"Action,Drama"
m64872,tt0058657,A Tiger Walks,1964,"Drama,Family"
m49160,tt0058659,The Time Travelers,1964,Science Fiction
m5052,tt0058672,Topkapi,1964,"Adventure,Comedy,Crime"
m293395,tt0058680,Three Nights of Love,1964,"Comedy,Drama"
m28177,tt0058694,Two Thousand Maniacs!,1964,Horror
m21159,tt0058700,The Last Man on Earth,1964,"Horror,Science Fiction"
m40652,tt0058701,The Married Woman,1964,"Drama,Romance"
m42797,tt0058708,The Unsinkable Molly Brown,1964,"Comedy,Music"
m24192,tt0058715,The Gospel According to Matthew,1964,"History,Drama"
m151138,tt0058724,The Visit,1964,"Drama,Romance"
m2098,tt0058725,Viva Las Vegas,1964,"Comedy,Drama,Music,Romance"
m23574,tt0058743,What a Way to Go!,1964,"Comedy,Romance"
m73348,tt0058745,Where Love Has Gone,1964,Romance
m3686,tt0058751,Last of the Renegades,1964,Western
m83519,tt0058753,Witchcraft,1964,Horror
m19662,tt0058756,The World of Henry Orient,1964,"Comedy,Drama,Romance"
m76277,tt0058770,The Marriage of Balzaminov,1964,Comedy
m14433,tt0058777,Zulu,1964,"Action,Drama,History,War"
m133827,tt0058785,Backfire,1964,"Crime,Adventure,Comedy"
m124250,tt0059022,The Cavern,1964,"Adventure,War,Drama"
m30913,tt0059440,At Midnight I'll Take Your Soul,1964,"Horror,Foreign"
m20540,tt0059575,The Pawnbroker,1964,Drama
m109097,tt0059786,Teen-Age Strangler,1964,"Horror,Thriller"
m29030,tt0059821,The Tomb of Ligeia,1964,"Horror,Drama"
m3482,tt0059825,The Train,1964,"Action,Drama,Thriller,War"
m47759,tt0059855,The Monkey King,1964,Animation
m4182,tt0059874,Life Upside Down,1964,Drama
m47616,tt0059927,The Yellow Rolls-Royce,1964,"Comedy,Romance,Drama"
m89242,tt0060362,East of Sudan,1964,"Romance,Adventure,Drama"
m26357,tt0061098,To Trap a Spy,1964,Adventure
m80443,tt0061157,It's a Hard Life,1964,Comedy
m162510,tt0061633,Strange Voyage,1964,"Comedy,Crime"
m54266,tt0123334,"Fight, Zatôichi, Fight",1964,"Adventure,Action,Drama"
m30810,tt0126562,Olga's House of Shame,1964,"Crime,Drama"
m2192,tt0128447,Temple of the White Elephant,1964,"Action,Adventure,Drama"
m40897,tt0130377,Zatôichi and the Chest of Gold,1964,"Action,Drama"
m44503,tt0130515,Blow Job,1964,
m186630,tt0134668,Il Gaucho,1964,Comedy
m33037,tt0154587,"Hey There, It's Yogi Bear",1964,"Animation,Comedy,Family,Adventure"
m94568,tt0161612,Get Yourself a College Girl,1964,"Comedy,Music"
m88562,tt0164347,Assassination,1964,Drama
m54272,tt0164984,Adventures of Zatôichi,1964,"Adventure,Action,Drama"
m20946,tt0166804,A Tale of Lost Times,1964,"Fantasy,Comedy,Family"
m127668,tt0169828,The Father of a Soldier,1964,"Drama,War"
m57305,tt0177698,Miss Director,1964,
m417285,tt0181002,Los signos del zodiaco,1964,
m4652,tt0183126,The Golden Goose,1964,Fantasy
m150218,tt0183451,Hercules Against the Barbarians,1964,
m195450,tt0189814,Men and Women,1964,Drama
m54265,tt0191664,Zatôichi's Flashing Sword,1964,"Action,Drama"
m258631,tt0194918,The Girl and The Echo,1964,"Drama,Family"
m84420,tt0195039,Magic Christmas Tree,1964,
m108419,tt0196530,Empire,1964,Documentary
m159403,tt0224098,Ninja 4: Siege,1964,"Action,Foreign,Drama,History"
m240628,tt0236843,Black Wind,1964,"Adventure,Drama"
m127320,tt0284061,Dog Star Man: Part III,1964,
m211179,tt0290240,The Magnificent Gladiator,1964,"Action,Adventure,Drama"
m270409,tt0290312,Suçlular aramizda,1964,"Crime,Drama"
m69559,tt0294959,Dead Times,1964,"Animation,Drama"
m87296,tt0307937,"Oh, Bomb!",1964,"Music,Comedy,Action,Crime"
m78492,tt0366668,Ken,1964,
m361066,tt0373796,On the Road: A Document,1964,
m111304,tt0781599,Black Sun,1964,
m240636,tt0848381,Rhinoceros,1964,"Comedy,Animation"
m71722,tt1446089,Cruel Gun Story,1964,"Action,Thriller,Crime,Foreign"
m322400,tt1727578,Faces of November,1964,Documentary
m255772,tt2144017,White Mountains,1964,Drama
m113154,tt0048957,Invaders from Space,1965,"Science Fiction,Foreign"
m47615,tt0054240,Orgy of the Dead,1965,"Fantasy,Horror"
m86303,tt0056537,Subarnarekha,1965,Drama
m38281,tt0057860,Atomic Rulers,1965,"Science Fiction,Action,Foreign,Adventure"
m42733,tt0057960,Love Meetings,1965,Documentary
m25866,tt0057967,The Sucker,1965,"Comedy,Crime"
m26685,tt0058212,How to Murder Your Wife,1965,Comedy
m87759,tt0058346,The Blizzard,1965,"Drama,Romance"
m148782,tt0058361,I Am Twenty,1965,Drama
m64572,tt0058419,La nuit la plus longue,1965,
m48451,tt0058621,Strange Bedfellows,1965,"Comedy,Foreign,Romance"
m26782,tt0058642,Shadows of Forgotten Ancestors,1965,Drama
m94664,tt0058787,My Way Home,1965,"Drama,War"
m31344,tt0058863,The 317th Platoon,1965,"War,History,Foreign"
m254321,tt0058866,008: Operation Exterminate,1965,"Action,Comedy,Foreign"
m98223,tt0058881,From the Orient with Fury,1965,"Adventure,Action,Comedy,Foreign"
m38681,tt0058882,Mission Bloody Mary,1965,Adventure
m36815,tt0058886,The Agony and the Ecstasy,1965,Drama
m3780,tt0058888,Red Beard,1965,Drama
m8072,tt0058898,Alphaville,1965,"Drama,Science Fiction,Mystery"
m132939,tt0058917,Arizona Raiders,1965,Western
m105465,tt0058920,The Art of Love,1965,Comedy
m247446,tt0058924,Long Live the Republic,1965,"War,Drama"
m17091,tt0058926,Docking the Boat,1965,Comedy
m95548,tt0058930,Baby the Rain Must Fall,1965,"Drama,Romance"
m42732,tt0058933,Bad Girls Go to Hell,1965,Drama
m81871,tt0058938,The Dolls,1965,"Comedy,Romance"
m13524,tt0058947,Battle of the Bulge,1965,"Drama,History,War"
m236570,tt0058949,The Battle Of The Villa Fiorita,1965,Drama
m26483,tt0058953,Beach Blanket Bingo,1965,Comedy
m69780,tt0058954,The Beach Girls and the Monster,1965,Horror
m17744,tt0058962,The Bedford Incident,1965,"Action,Drama,Thriller,War"
m38655,tt0058981,"Boeing, Boeing",1965,"Comedy,Drama"
m22758,tt0058983,Bloody Pit of Horror,1965,Horror
m53023,tt0058985,Le Bonheur,1965,"Drama,Romance"
m78534,tt0058986,How to Keep the Red Lamp Burning,1965,"Comedy,Drama"
m28497,tt0058990,Brainstorm,1965,Thriller
m1942,tt0058997,Bunny Lake Is Missing,1965,"Thriller,Mystery"
m146916,tt0058998,Bus Riley's Back In Town,1965,Drama
m986,tt0059012,Chimes at Midnight,1965,"Comedy,Drama,History"
m3520,tt0059015,Casanova '70,1965,"Drama,Comedy"
m11694,tt0059017,Cat Ballou,1965,"Comedy,Western"
m13187,tt0059026,A Charlie Brown Christmas,1965,"Animation,Family,Comedy,TV Movie"
m886,tt0059037,The Cincinnati Kid,1965,Drama
m42740,tt0059043,The Collector,1965,"Mystery,Drama,Thriller"
m28180,tt0059044,Color Me Blood Red,1965,Horror
m37991,tt0059049,Don Camillo in Moscow,1965,Comedy
m4311,tt0059050,The Sleeping Car Murder,1965,Crime
m234377,tt0059058,Corn on the Cop,1965,Animation
m71725,tt0059063,Man Is Not a Bird,1965,Drama
m30374,tt0059065,Crack in the World,1965,Science Fiction
m38125,tt0059076,Curse of the Fly,1965,"Horror,Science Fiction"
m21930,tt0059080,Gamera,1965,"Action,Horror,Science Fiction"
m24134,tt0059084,Darling,1965,"Drama,Romance"
m42734,tt0059094,Dear Brigitte,1965,Comedy
m65632,tt0059095,The 10th Victim,1965,"Comedy,Drama,Science Fiction,Thriller"
m287391,tt0059103,Un milliard dans un billard,1965,Crime
m42735,tt0059106,Die! Die! My Darling!,1965,"Horror,Thriller"
m45256,tt0059112,Do Not Disturb,1965,"Comedy,Romance"
m907,tt0059113,Doctor Zhivago,1965,"Drama,Romance,War"
m95838,tt0059114,Blood for a Silver Dollar,1965,"Western,Action,Romance"
m104244,tt0059116,The Possessed,1965,"Mystery,Crime,Drama"
m84617,tt0059122,The Dot and the Line: A Romance in Lower Mathematics,1965,"Romance,Animation,Comedy"
m26573,tt0059124,Dr. Goldfoot and the Bikini Machine,1965,"Comedy,Science Fiction"
m26811,tt0059125,Dr. Terror's House of Horrors,1965,Horror
m26581,tt0059126,Dr. Who and the Daleks,1965,"Science Fiction,Adventure"
m72026,tt0059159,Pleasures of the Flesh,1965,"Drama,Comedy"
m63088,tt0059161,The Eye Creatures,1965,"Horror,Science Fiction,TV Movie"
m258521,tt0059163,The Deceased,1965,Drama
m52122,tt0059166,The Family Jewels,1965,Comedy
m1870,tt0059168,Fantomas Unleashed,1965,"Comedy,Crime,Adventure,Fantasy"
m315,tt0059170,"Faster, Pussycat! Kill! Kill!",1965,"Action,Crime"
m10243,tt0059183,The Flight of the Phoenix,1965,"Adventure,Drama"
m3160,tt0059205,Frankenstein Conquers the World,1965,"Horror,Science Fiction"
m111480,tt0059206,OSS 117: Mission for a Killer,1965,"Action,Crime"
m4868,tt0059219,Genghis Khan,1965,"Drama,Action,History"
m18682,tt0059224,Girl Happy,1965,"Comedy,Music,Romance"
m19120,tt0059229,Juliet of the Spirits,1965,"Comedy,Drama,Fantasy"
m74767,tt0059241,The Wise Guys,1965,"Adventure,Comedy,Drama"
m11575,tt0059243,The Great Race,1965,"Adventure,Comedy"
m2428,tt0059245,The Greatest Story Ever Told,1965,"Drama,History"
m23194,tt0059250,The Hallelujah Trail,1965,Western
m7506,tt0059255,Harum Scarum,1965,"Comedy,Crime,Drama,Music,Romance"
m14831,tt0059260,Help!,1965,"Comedy,Music"
m16850,tt0059263,The Heroes of Telemark,1965,"War,Action,Drama,History"
m38340,tt0059269,A High Wind in Jamaica,1965,"Action,Drama"
m24395,tt0059274,The Hill,1965,"Drama,War"
m26879,tt0059287,How to Stuff a Wild Bikini,1965,"Comedy,Music,Romance"
m42743,tt0059290,The Human Duplicators,1965,Science Fiction
m182030,tt0059292,The Twin Swords,1965,"Action,Foreign"
